,Date,Open,High,Low,Close,Adj_Close,Volume,Dividend_Amt,Split_Coeff
3807,2002-12-11,46.0613,46.3736,45.3896,45.7098,25.8915,26536218,0.0,1.0
3808,2002-12-10,45.4365,45.9597,44.9991,45.8192,25.9535,29448241,0.0,1.0
3809,2002-12-09,46.7016,47.5217,45.4911,45.7567,25.9181,52238620,0.0,1.0
3810,2002-12-06,46.0925,46.7016,45.7723,46.2565,26.2012,23494912,0.0,1.0
3811,2002-12-05,46.03,46.5298,45.6864,45.9832,26.0464,41852929,0.0,1.0
3812,2002-12-04,45.7645,45.9753,44.7961,45.6864,25.8783,58702478,0.0,1.0
3813,2002-12-03,46.5376,47.1312,45.2178,45.5068,25.7765,50088181,0.0,1.0
3814,2002-12-02,45.2803,46.4127,44.9835,46.0066,26.0596,37821610,0.0,1.0
3815,2002-11-29,45.6864,46.0378,44.3197,44.9679,25.4713,50762995,0.0,1.0
3816,2002-11-28,45.2959,45.7567,45.1632,45.4209,25.7279,45274893,0.0,1.0
3817,2002-11-27,45.5302,45.7567,44.6946,44.8742,25.4182,44954193,0.0,1.0
3818,2002-11-26,45.2491,46.2018,45.2256,45.6708,25.8694,88688950,0.0,1.0
3819,2002-11-25,44.4369,45.5614,44.0073,44.757,25.3518,60596771,0.0,1.0
3820,2002-11-22,43.1873,45.046,43.1873,44.5696,25.2457,86793741,0.0,1.0
3821,2002-11-21,42.9921,43.2654,42.6875,42.9062,24.3035,27870505,0.0,1.0
3822,2002-11-20,42.5625,43.406,42.3283,42.7109,24.1928,47702111,0.0,1.0
3823,2002-11-19,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0
3824,2002-11-18,41.8597,43.2342,41.7191,42.461,24.0513,42449942,0.0,1.0
3825,2002-11-15,41.7191,42.094,41.5629,41.8909,23.7284,31424004,0.0,1.0
3826,2002-11-14,41.1568,41.5004,40.9616,41.3755,23.4364,32385636,0.0,1.0
3827,2002-11-13,42.133,42.133,40.6726,41.0553,23.2551,52238402,0.0,1.0
3828,2002-11-12,39.673,40.8756,39.6183,40.7351,23.0737,35714394,0.0,1.0
3829,2002-11-11,40.2977,40.3602,39.7589,39.9854,22.649,18621544,0.0,1.0
3830,2002-11-08,39.673,40.9459,39.673,40.2977,22.8259,43771654,0.0,1.0
3831,2002-11-07,41.1568,42.3829,40.2353,40.5555,22.972,57523268,0.0,1.0
3832,2002-11-06,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0
3833,2002-11-05,41.3911,41.3911,40.5633,40.7976,23.1091,32823499,0.0,1.0
3834,2002-11-04,41.0865,41.2818,40.657,41.1177,23.2904,33079362,0.0,1.0
3835,2002-11-01,41.516,41.8128,39.3215,40.2587,22.8038,145253845,0.0,1.0
3836,2002-10-31,37.0255,42.0783,37.0255,41.4692,23.4895,233006037,0.0,1.0
3837,2002-10-30,36.3304,36.8459,36.3304,36.6116,20.738,24685774,0.0,1.0
3838,2002-10-29,35.2215,36.3148,35.0028,36.0103,20.3974,36547691,0.0,1.0
3839,2002-10-28,34.7998,35.0809,34.0578,34.3312,19.4463,18440729,0.0,1.0
3840,2002-10-25,35.8462,36.0649,34.6045,34.8388,19.7338,30257491,0.0,1.0
3841,2002-10-24,36.7053,37.0177,35.7838,35.9087,20.3399,18384049,0.0,1.0
3842,2002-10-23,37.1427,37.1427,36.7678,36.8537,20.8751,8734820,0.0,1.0
3843,2002-10-22,37.9705,38.0017,37.3379,37.4785,18.5385,7137179,0.0,1.0
3844,2002-10-21,38.111,38.1423,37.6737,37.8221,18.7084,5076335,0.0,1.0
3845,2002-10-18,38.2204,38.6343,37.7284,37.9392,18.7664,9099197,0.0,1.0
3846,2002-10-17,38.033,38.236,37.744,38.0564,18.8243,7729620,0.0,1.0
3847,2002-10-16,38.033,38.6187,37.9236,38.1423,18.8668,12593379,0.0,1.0
3848,2002-10-15,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0
3849,2002-10-14,37.6425,38.0173,37.4863,37.8299,18.7123,6703715,0.0,1.0
3850,2002-10-11,39.2044,39.2044,37.1895,37.4238,18.5114,8243370,0.0,1.0
3851,2002-10-10,37.0177,37.3926,36.7444,37.0021,18.3028,9572177,0.0,1.0
3852,2002-10-09,37.9158,38.0173,37.127,37.2364,18.4187,9249991,0.0,1.0
3853,2002-10-08,37.5878,38.0798,37.455,37.8533,18.7239,8526597,0.0,1.0
3854,2002-10-07,36.7053,37.744,36.6428,37.5097,18.5539,12974837,0.0,1.0
3855,2002-10-04,37.6581,37.7752,36.7131,36.8849,18.2449,25360126,0.0,1.0
3856,2002-10-03,38.892,38.9701,37.5644,37.8143,18.7046,31316662,0.0,1.0
3857,2002-10-02,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0
3858,2002-10-01,40.001,40.2196,38.8998,39.0482,19.3149,13289217,0.0,1.0
3859,2002-09-30,40.1806,40.6101,40.1572,40.3055,19.9368,14435839,0.0,1.0
3860,2002-09-27,39.9463,40.532,39.6417,40.2899,19.9291,11943515,0.0,1.0
3861,2002-09-26,40.1415,40.1572,39.7901,39.9385,19.7553,3740307,0.0,1.0
3862,2002-09-25,39.6886,39.9776,39.3606,39.8838,19.7283,7758271,0.0,1.0
3863,2002-09-24,40.4539,40.8132,39.7198,39.9073,19.7399,15475823,0.0,1.0
3864,2002-09-23,40.1415,40.9147,39.8292,40.6101,20.0875,11663182,0.0,1.0
3865,2002-09-20,39.8292,40.204,39.5246,39.9073,19.7399,11253784,0.0,1.0
3866,2002-09-19,40.5242,40.5242,39.9073,40.3134,19.9408,9669595,0.0,1.0
3867,2002-09-18,40.6101,40.8913,40.2977,40.3993,19.9832,7860811,0.0,1.0
3868,2002-09-17,40.3368,41.0709,40.3368,40.86,20.2111,8553768,0.0,1.0
3869,2002-09-16,40.6101,40.7976,40.1415,40.3055,19.9368,13543122,0.0,1.0
3870,2002-09-13,40.7897,41.3833,40.2509,40.4539,20.0102,23703206,0.0,1.0
3871,2002-09-12,40.2665,41.1802,40.2196,40.6882,20.1261,17842552,0.0,1.0
3872,2002-09-11,40.7663,40.9381,40.0634,40.204,19.8866,13228645,0.0,1.0
3873,2002-09-10,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0
3874,2002-09-09,41.3755,41.5473,40.2587,40.7585,20.1609,15817247,0.0,1.0
3875,2002-09-06,41.5473,41.9221,41.1177,41.4926,20.524,16098924,0.0,1.0
3876,2002-09-05,42.1721,42.3048,41.3911,41.5395,20.5472,13596114,0.0,1.0
3877,2002-09-04,40.9225,42.3204,40.7663,42.0627,20.806,31594851,0.0,1.0
3878,2002-09-03,41.6098,41.6879,40.7819,41.2818,20.4198,13741492,0.0,1.0
3879,2002-09-02,40.6101,41.8597,40.6101,41.4301,20.4931,26419618,0.0,1.0
3880,2002-08-30,39.1575,40.0478,38.892,39.9073,19.7399,21648214,0.0,1.0
3881,2002-08-29,38.2672,39.0482,38.2048,38.9857,19.284,13176357,0.0,1.0
3882,2002-08-28,38.3453,38.5796,38.1423,38.3766,18.9827,6126256,0.0,1.0
3883,2002-08-27,40.6101,40.6101,38.4234,38.5171,19.0522,8562751,0.0,1.0
3884,2002-08-26,39.056,39.4855,38.9232,39.1966,19.3883,10552087,0.0,1.0
3885,2002-08-23,39.0326,39.1185,38.5171,39.0092,19.2956,9038311,0.0,1.0
3886,2002-08-22,38.5796,38.9545,38.4234,38.6811,19.1333,11476112,0.0,1.0
3887,2002-08-21,38.8998,39.2122,38.236,38.2985,18.9441,12748994,0.0,1.0
3888,2002-08-20,38.5015,39.1263,38.3297,38.8764,19.2299,20932131,0.0,1.0
3889,2002-08-19,38.1267,38.5328,38.1267,38.3063,18.948,13156247,0.0,1.0
3890,2002-08-16,37.6425,38.0954,37.5331,37.9236,18.7587,12648112,0.0,1.0
3891,2002-08-15,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0
3892,2002-08-14,37.8143,38.033,37.1973,37.2598,18.4303,15478601,0.0,1.0
3893,2002-08-13,37.8768,38.111,37.6893,37.8846,18.7394,9949691,0.0,1.0
3894,2002-08-12,37.1348,38.0017,36.596,37.6347,18.6157,28427950,0.0,1.0
3895,2002-08-09,36.5647,36.8068,35.8619,36.6506,18.129,21570259,0.0,1.0
3896,2002-08-08,37.7596,37.908,36.1352,36.4164,18.0131,23445998,0.0,1.0
3897,2002-08-07,38.111,38.5562,37.4394,37.6815,18.6389,15806293,0.0,1.0
3898,2002-08-06,37.9548,38.1032,37.58,37.7284,18.6621,10762692,0.0,1.0
3899,2002-08-05,38.2672,38.361,37.7674,38.1032,18.8475,13887382,0.0,1.0
3900,2002-08-02,37.8143,38.1891,37.3379,37.9314,18.7625,12721880,0.0,1.0
3901,2002-08-01,38.5015,38.892,37.9158,38.275,18.9325,12489667,0.0,1.0
3902,2002-07-31,38.2594,38.6968,37.6503,38.1657,18.8784,21846450,0.0,1.0
3903,2002-07-30,39.2669,39.4855,38.3141,38.5484,19.0677,19904055,0.0,1.0
3904,2002-07-29,38.1969,39.1341,37.2988,38.6968,19.1411,27734673,0.0,1.0
3905,2002-07-26,39.345,39.345,38.0954,38.3297,18.9595,18674178,0.0,1.0
3906,2002-07-25,39.8292,40.5555,39.056,39.3293,19.454,38665657,0.0,1.0
3907,2002-07-24,40.0634,40.1259,39.0638,39.2903,19.4347,14074849,0.0,1.0
3908,2002-07-23,39.7667,40.5789,39.4699,40.1025,19.8364,14874636,0.0,1.0
3909,2002-07-22,40.1415,40.2821,39.673,40.1103,19.8403,8966022,0.0,1.0
3910,2002-07-19,39.9854,40.9772,39.9854,40.5789,20.0721,14515907,0.0,1.0
3911,2002-07-18,39.8292,40.6726,39.6964,40.5086,20.0373,11421910,0.0,1.0
3912,2002-07-17,40.1806,40.3758,39.3293,39.6573,19.6162,23827162,0.0,1.0
3913,2002-07-16,41.5473,41.7503,40.001,40.2821,19.9253,14448176,0.0,1.0
3914,2002-07-15,41.7035,41.7035,40.6101,41.5238,20.5395,6763078,0.0,1.0
3915,2002-07-12,41.9378,42.0705,41.2896,41.438,20.497,9972586,0.0,1.0
3916,2002-07-11,43.1092,43.2029,41.3442,41.4926,20.524,16447052,0.0,1.0
3917,2002-07-10,42.7968,43.57,42.7968,43.3201,21.428,17386852,0.0,1.0
3918,2002-07-09,42.4922,43.5153,42.1877,43.2498,21.3932,23434577,0.0,1.0
3919,2002-07-08,40.6101,42.7656,40.6101,42.461,21.0031,29458491,0.0,1.0
3920,2002-07-05,41.8597,41.9846,40.9616,41.1256,20.3425,13705876,0.0,1.0
3921,2002-07-04,42.0159,42.3204,41.6254,41.7035,20.6284,6624806,0.0,1.0
3922,2002-07-03,41.7035,42.6406,41.5629,41.8831,20.7172,15174669,0.0,1.0
3923,2002-07-02,42.3439,42.4766,41.602,41.7191,20.6361,6155642,0.0,1.0
3924,2002-07-01,42.1799,42.7968,41.9456,42.4376,20.9915,5572959,0.0,1.0
3925,2002-06-28,42.4844,42.4844,41.7894,42.0783,20.8137,11561775,0.0,1.0
3926,2002-06-27,42.094,42.6875,41.5551,42.4454,20.9953,18372000,0.0,1.0
3927,2002-06-26,42.1721,42.3907,41.3911,41.7113,20.6322,20105735,0.0,1.0
3928,2002-06-25,43.2654,43.9839,41.8597,42.6094,21.0765,64918673,0.0,1.0
3929,2002-06-24,44.5149,44.5149,43.9136,44.3275,21.9263,4835831,0.0,1.0
3930,2002-06-21,44.8273,44.8273,44.0386,44.3431,21.934,5289264,0.0,1.0
3931,2002-06-20,44.8117,45.0304,44.265,44.757,22.1387,7848736,0.0,1.0
3932,2002-06-19,44.2026,45.1085,43.57,44.7727,22.1465,15760554,0.0,1.0
3933,2002-06-18,44.6711,45.1397,44.0932,44.2572,21.8915,5313984,0.0,1.0
3934,2002-06-17,44.6555,44.6555,44.1245,44.4993,22.0113,5054215,0.0,1.0
3935,2002-06-14,44.3431,44.3587,43.6403,44.0229,21.7756,8273973,0.0,1.0
3936,2002-06-13,44.8273,45.1319,44.3587,44.4447,21.9843,5315770,0.0,1.0
3937,2002-06-12,45.0538,45.0538,44.4212,44.718,22.1195,7053206,0.0,1.0
3938,2002-06-11,44.9835,45.5146,44.7727,45.171,22.3435,14262002,0.0,1.0
3939,2002-06-10,43.281,44.5149,43.281,44.3431,21.934,12182476,0.0,1.0
3940,2002-06-07,42.7968,43.1014,42.3673,42.914,21.2271,10481732,0.0,1.0
3941,2002-06-06,42.953,43.2654,42.2345,42.9921,21.2658,11610151,0.0,1.0
3942,2002-06-05,42.6406,43.3435,42.4844,42.8593,21.2001,12113952,0.0,1.0
3943,2002-06-04,42.2501,42.9374,41.8753,42.6406,21.0919,13579980,0.0,1.0
3944,2002-06-03,41.7894,42.4766,40.9538,42.2267,20.8872,16998524,0.0,1.0
3945,2002-05-31,41.0631,41.5473,39.9385,41.1568,20.3579,13801616,0.0,1.0
3946,2002-05-30,40.6648,42.1174,40.6648,40.8366,20.1995,13901032,0.0,1.0
3947,2002-05-29,42.953,42.953,40.1806,41.438,20.497,11291776,0.0,1.0
3948,2002-05-28,41.8284,41.8284,40.3134,40.6101,20.0875,15160469,0.0,1.0
3949,2002-05-27,42.9062,42.9062,41.4067,42.0705,20.8099,11475305,0.0,1.0
3950,2002-05-24,40.657,42.7968,40.657,42.2658,20.9065,20430437,0.0,1.0
3951,2002-05-23,40.2977,40.5789,39.1575,39.6808,19.6278,13044558,0.0,1.0
3952,2002-05-22,40.8366,41.0006,39.8292,40.4149,19.991,13567367,0.0,1.0
3953,2002-05-21,42.5782,42.6953,38.8295,40.9616,20.2614,36290509,0.0,1.0
3954,2002-05-20,45.2491,45.2647,42.5625,43.1404,21.3391,15580796,0.0,1.0
3955,2002-05-17,43.5778,44.8976,43.0467,43.8589,21.6945,18467587,0.0,1.0
3956,2002-05-16,44.3587,44.4056,42.9765,43.406,21.4705,8542769,0.0,1.0
3957,2002-05-15,44.4681,44.8273,43.7652,44.1869,21.8568,6947696,0.0,1.0
3958,2002-05-14,44.9523,45.1241,44.2026,44.3119,21.9186,5771163,0.0,1.0
3959,2002-05-13,45.2959,45.2959,44.5618,44.6711,22.0963,5461078,0.0,1.0
3960,2002-05-10,45.5458,45.6552,44.5306,44.9913,22.2546,8420363,0.0,1.0
3961,2002-05-09,45.6864,46.0378,45.1788,45.5224,22.5173,7762247,0.0,1.0
3962,2002-05-08,45.9207,46.1394,45.0772,45.2881,22.4015,11297173,0.0,1.0
3963,2002-05-07,45.1397,45.9675,44.8508,45.7879,22.6487,7708794,0.0,1.0
3964,2002-05-06,44.9913,45.4521,44.9289,45.2491,22.3822,8691905,0.0,1.0
3965,2002-05-03,44.5149,45.2881,44.4681,44.9601,22.2392,11093521,0.0,1.0
3966,2002-05-02,44.3509,44.6711,43.9683,44.4134,21.9688,8387288,0.0,1.0
3967,2002-05-01,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0
3968,2002-04-30,42.953,43.6871,42.7265,43.4763,21.5053,10810262,0.0,1.0
3969,2002-04-29,45.1397,45.1397,42.586,42.9999,21.2696,30216503,0.0,1.0
3970,2002-04-26,44.9054,45.4365,44.6087,45.0616,22.2894,7232773,0.0,1.0
3971,2002-04-25,45.374,45.4365,44.5462,44.8273,22.1735,10819219,0.0,1.0
3972,2002-04-24,45.7645,49.9505,45.1397,45.2412,22.3783,7687218,0.0,1.0
3973,2002-04-23,45.0148,46.0144,44.6946,45.4833,22.498,23452913,0.0,1.0
3974,2002-04-22,44.5149,45.21,43.773,44.8664,22.1929,11249251,0.0,1.0
3975,2002-04-19,45.6942,46.7016,44.0854,44.4681,21.9959,12307027,0.0,1.0
3976,2002-04-18,45.6083,46.194,45.4521,45.663,22.5869,12362773,0.0,1.0
3977,2002-04-17,45.5849,45.6708,45.085,45.3037,22.4092,6006359,0.0,1.0
3978,2002-04-16,45.9207,46.1315,44.882,45.1475,22.3319,9654530,0.0,1.0
3979,2002-04-15,46.5454,46.8344,45.8192,45.991,22.7491,4149218,0.0,1.0
3980,2002-04-12,46.3658,46.8266,46.1628,46.5845,23.0427,6545001,0.0,1.0
3981,2002-04-11,46.5689,46.9281,46.1237,46.319,22.9114,5171173,0.0,1.0
3982,2002-04-10,46.8578,47.2015,45.9832,46.2721,22.8882,17091896,0.0,1.0
3983,2002-04-09,47.4045,47.506,46.7329,46.8813,23.1895,9047703,0.0,1.0
3984,2002-04-08,47.9902,48.1386,47.178,47.3264,23.4097,11022762,0.0,1.0
3985,2002-04-05,47.834,48.576,47.6388,47.7481,23.6183,21274573,0.0,1.0
3986,2002-04-04,46.9359,49.9661,46.9359,47.6935,23.5913,63235696,0.0,1.0
3987,2002-04-03,47.3967,47.3967,46.4752,46.6938,23.0968,6748557,0.0,1.0
3988,2002-04-02,46.9359,47.5217,46.9359,47.4123,23.4522,9615917,0.0,1.0
3989,2002-04-01,47.1156,48.1542,46.7485,47.1936,23.344,16119034,0.0,1.0
3990,2002-03-29,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0
3991,2002-03-28,47.014,47.3655,46.4752,46.9047,23.2011,19268847,0.0,1.0
3992,2002-03-27,47.3108,47.3889,46.0535,46.8735,23.1857,15017216,0.0,1.0
3993,2002-03-26,47.2327,47.2483,46.6704,46.8578,23.1779,8063618,0.0,1.0
3994,2002-03-25,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0
3995,2002-03-22,46.8422,47.5763,46.4049,47.4514,23.4715,12252473,0.0,1.0
3996,2002-03-21,47.1702,47.5841,47.0297,47.4123,23.4522,7375091,0.0,1.0
3997,2002-03-20,47.014,47.6154,46.6236,47.4436,23.4677,15120480,0.0,1.0
3998,2002-03-19,47.9512,48.0605,46.5845,46.7954,23.147,10459157,0.0,1.0
3999,2002-03-18,48.5291,48.8571,47.6544,47.9043,23.6955,13187471,0.0,1.0
4000,2002-03-15,46.5845,48.3339,46.5845,48.1152,23.7999,26955981,0.0,1.0
4001,2002-03-14,46.3971,46.6079,45.9675,46.4674,22.9848,10126357,0.0,1.0
4002,2002-03-13,45.7645,46.6392,45.6083,45.866,22.6873,17733123,0.0,1.0
4003,2002-03-12,46.686,46.7719,45.5302,45.6473,22.5791,16729773,0.0,1.0
4004,2002-03-11,48.3339,48.3339,46.3971,46.6157,23.0581,25472244,0.0,1.0
4005,2002-03-08,48.7165,49.1226,47.7403,47.9434,23.7149,11677414,0.0,1.0
4006,2002-03-07,48.4198,48.7946,47.8965,48.6228,24.0509,14028906,0.0,1.0
4007,2002-03-06,48.1074,50.216,47.8575,48.0527,23.7689,21334256,0.0,1.0
4008,2002-03-05,49.8255,49.888,48.7478,49.0055,24.2402,28000831,0.0,1.0
4009,2002-03-04,52.1684,53.1055,48.7322,48.9899,24.2325,72611186,0.0,1.0
4010,2002-03-01,48.1074,50.7158,47.6778,50.3409,24.9008,28910847,0.0,1.0
4011,2002-02-28,51.0438,51.4421,47.6466,48.084,23.7844,38256048,0.0,1.0
4012,2002-02-27,50.6065,51.5827,49.7084,50.8798,25.1674,46187893,0.0,1.0
4013,2002-02-26,49.5756,50.6065,49.2944,50.1926,24.8274,18492908,0.0,1.0
4014,2002-02-25,49.232,49.4741,48.8883,49.1539,24.3136,5531689,0.0,1.0
4015,2002-02-22,48.8883,49.2554,48.8259,49.1851,24.3291,5334753,0.0,1.0
4016,2002-02-21,49.7318,50.1379,48.8102,49.107,24.2904,9042626,0.0,1.0
4017,2002-02-20,49.5912,49.7396,48.9118,49.5209,24.4952,11829970,0.0,1.0
4018,2002-02-19,50.0129,50.4503,49.7474,50.1145,24.7888,18294922,0.0,1.0
4019,2002-02-18,49.6693,50.2628,49.4038,49.7864,24.6265,22755691,0.0,1.0
4020,2002-02-15,48.8883,49.9505,48.5994,49.2944,24.3831,31854632,0.0,1.0
4021,2002-02-14,48.7946,49.4194,48.4354,48.6619,24.0703,12848410,0.0,1.0
4022,2002-02-13,48.4198,48.8883,48.3026,48.4198,23.9505,21673241,0.0,1.0
4023,2002-02-12,48.4198,49.1226,48.0605,48.2948,23.8887,18504855,0.0,1.0
4024,2002-02-11,49.0445,49.5131,47.9668,48.2011,23.8423,15553701,0.0,1.0
4025,2002-02-08,48.1074,49.1226,47.8262,48.6072,24.0432,27360820,0.0,1.0
4026,2002-02-07,45.6083,49.6537,45.6005,48.0996,23.7921,51960419,0.0,1.0
4027,2002-02-06,46.0769,46.4674,45.3506,45.5614,22.5366,28115004,0.0,1.0
4028,2002-02-05,46.5454,47.1702,45.6239,45.9051,22.7066,20968925,0.0,1.0
4029,2002-02-04,47.8731,47.8731,46.3346,47.2952,23.3942,12275048,0.0,1.0
4030,2002-02-01,46.9594,47.7013,46.5611,46.9594,23.2282,28591338,0.0,1.0
4031,2002-01-31,50.1379,50.1379,46.483,46.8735,23.1857,43379485,0.0,1.0
4032,2002-01-30,49.1851,49.6693,48.2948,49.0523,24.2634,9107488,0.0,1.0
4033,2002-01-29,49.3569,49.7396,49.0289,49.4506,24.4604,9609694,0.0,1.0
4034,2002-01-28,49.3569,50.6065,48.8337,49.1148,24.2943,15044228,0.0,1.0
4035,2002-01-25,49.1929,49.2007,48.7322,49.1695,24.3214,3912460,0.0,1.0
4036,2002-01-24,49.2788,49.5131,48.6541,48.9743,24.2248,5390690,0.0,1.0
4037,2002-01-23,48.7322,49.4975,48.5369,49.1461,24.3098,7526083,0.0,1.0
4038,2002-01-22,48.7322,49.7943,48.2714,48.8259,24.1514,12548287,0.0,1.0
4039,2002-01-21,48.8883,49.3101,48.576,48.7946,24.1359,6794641,0.0,1.0
4040,2002-01-18,51.528,51.528,48.1855,48.6697,24.0741,14856972,0.0,1.0
4041,2002-01-17,49.5131,50.4425,49.2866,49.7786,24.6226,12504521,0.0,1.0
4042,2002-01-16,50.7783,50.9969,49.3725,50.0207,24.7424,8311004,0.0,1.0
4043,2002-01-15,50.747,51.3718,50.0364,50.4112,24.9356,10600681,0.0,1.0
4044,2002-01-14,51.6998,53.7303,50.3331,50.872,25.1635,30006813,0.0,1.0
4045,2002-01-11,51.075,52.3246,49.6771,51.0438,25.2485,19328260,0.0,1.0
4046,2002-01-10,51.5592,52.2699,50.2316,50.708,25.0824,15695398,0.0,1.0
4047,2002-01-09,49.9817,52.4027,49.3725,51.2859,25.3682,39945774,0.0,1.0
4048,2002-01-08,50.1457,50.7627,49.2944,49.6459,24.557,10531088,0.0,1.0
4049,2002-01-07,49.8255,51.6295,49.56,49.9817,24.7231,19441716,0.0,1.0
4050,2002-01-04,47.014,50.8798,46.5454,50.1457,24.8042,28667936,0.0,1.0
4051,2002-01-03,47.6388,47.9434,46.1159,46.3033,22.9036,10104512,0.0,1.0
4052,2002-01-02,47.4904,47.795,47.014,47.4201,23.456,4379472,0.0,1.0
4053,2002-01-01,47.6232,48.248,47.2639,47.6388,23.5642,4409538,0.0,1.0
4054,2001-12-31,47.4826,48.2401,46.6392,47.8262,23.6569,7429408,0.0,1.0
4055,2001-12-28,46.8578,47.6232,45.171,47.1546,23.3247,13561029,0.0,1.0
4056,2001-12-27,47.6388,47.8653,46.5767,47.2093,23.3518,16364481,0.0,1.0
4057,2001-12-26,48.4041,48.8883,47.3889,47.9199,23.7033,4261266,0.0,1.0
4058,2001-12-25,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0
4059,2001-12-24,47.795,48.7946,47.6388,48.5291,24.0046,6340837,0.0,1.0
4060,2001-12-21,47.6388,48.6541,47.6388,48.4744,23.9775,6449292,0.0,1.0
4061,2001-12-20,48.1855,48.7322,47.2639,48.4666,23.9737,11274656,0.0,1.0
4062,2001-12-19,49.0289,49.0289,47.9512,48.2167,23.8501,16319191,0.0,1.0
4063,2001-12-18,48.4198,49.1304,47.2639,48.287,23.8848,9897070,0.0,1.0
4064,2001-12-17,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0
4065,2001-12-14,48.576,48.7322,47.6778,48.4666,23.9737,8569883,0.0,1.0
4066,2001-12-13,48.8493,49.8255,46.1784,48.576,24.0278,26367727,0.0,1.0
4067,2001-12-12,48.8883,49.9661,48.2792,48.576,24.0278,11684092,0.0,1.0
4068,2001-12-11,49.2007,49.6459,48.2714,48.4901,23.9853,10545154,0.0,1.0
4069,2001-12-10,48.576,49.9739,48.576,49.2085,24.3407,9402367,0.0,1.0
4070,2001-12-07,48.4198,49.3257,48.4198,48.7322,24.1051,13897274,0.0,1.0
4071,2001-12-06,49.9817,50.6846,47.8106,48.412,23.9467,22243158,0.0,1.0
4072,2001-12-05,47.6622,49.3257,47.4826,48.9352,24.2055,20895817,0.0,1.0
4073,2001-12-04,45.6083,47.014,45.4521,46.6236,23.0621,15749196,0.0,1.0
4074,2001-12-03,45.4677,45.8738,44.6711,45.3662,22.4401,12247460,0.0,1.0
4075,2001-11-30,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0
4076,2001-11-29,45.2959,45.5771,44.6711,45.2881,22.4015,11155604,0.0,1.0
4077,2001-11-28,45.7957,45.9597,44.5618,45.3818,22.4478,14806855,0.0,1.0
4078,2001-11-27,47.1702,47.6232,45.4209,45.7957,22.6525,12694433,0.0,1.0
4079,2001-11-26,46.1862,47.1234,45.9597,46.6392,23.0698,16773424,0.0,1.0
4080,2001-11-23,45.6083,46.3112,44.4759,45.5927,22.5521,16480126,0.0,1.0
4081,2001-11-22,46.0769,46.6079,45.3115,45.5927,22.5521,14402355,0.0,1.0
4082,2001-11-21,45.6083,47.2093,44.9054,45.9832,22.7453,18561913,0.0,1.0
4083,2001-11-20,48.4198,48.576,44.9835,45.4599,22.4864,20271921,0.0,1.0
4084,2001-11-19,44.3744,47.7794,44.3744,47.6778,23.5835,32477106,0.0,1.0
4085,2001-11-16,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0
4086,2001-11-15,42.6406,43.6871,42.4844,43.4294,21.4821,14318695,0.0,1.0
4087,2001-11-14,42.4688,42.914,42.3517,42.6719,21.1074,5639377,0.0,1.0
4088,2001-11-13,41.5473,42.094,41.1256,41.93,20.7404,14686612,0.0,1.0
4089,2001-11-12,41.3755,42.0783,41.1256,41.5785,20.5665,12689913,0.0,1.0
4090,2001-11-09,41.1568,41.6176,40.657,41.2427,20.4004,15823976,0.0,1.0
4091,2001-11-08,40.4539,40.9928,39.3372,40.7195,20.1416,19007240,0.0,1.0
4092,2001-11-07,41.4692,41.6254,40.0322,40.4696,20.018,10187992,0.0,1.0
4093,2001-11-06,41.3911,41.7035,40.4149,41.0006,20.2807,15412376,0.0,1.0
4094,2001-11-05,41.1412,41.1412,40.1806,40.8444,20.2034,15698778,0.0,1.0
4095,2001-11-02,40.6882,42.0159,40.6179,41.0709,20.3154,20245735,0.0,1.0
4096,2001-11-01,40.1415,41.0631,39.8682,40.7195,20.1416,25010469,0.0,1.0
4097,2001-10-31,39.673,40.368,38.7749,39.7355,19.6549,49085907,0.0,1.0
4098,2001-10-30,39.9854,40.2509,39.2278,39.4465,19.5119,15863952,0.0,1.0
4099,2001-10-29,41.5473,42.2345,40.1572,40.6804,20.1223,13948966,0.0,1.0
4100,2001-10-26,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0
4101,2001-10-25,42.0159,42.094,40.8835,41.2193,20.3889,12681251,0.0,1.0
4102,2001-10-24,43.4216,43.4216,41.3286,41.5395,20.5472,21901503,0.0,1.0
4103,2001-10-23,43.2186,43.3669,42.6797,42.9374,21.2387,12135950,0.0,1.0
4104,2001-10-22,43.2264,44.265,42.1721,42.6094,21.0765,19295288,0.0,1.0
4105,2001-10-19,43.0311,43.4997,42.7187,43.1873,21.3623,17789591,0.0,1.0
4106,2001-10-18,43.6871,43.8121,42.8124,43.1014,21.3198,19341078,0.0,1.0
4107,2001-10-17,42.953,44.7805,42.6406,44.4447,21.9843,27299345,0.0,1.0
4108,2001-10-16,42.9374,43.2498,42.4298,42.7343,21.1382,20744741,0.0,1.0
